filename,width,height,class,xmin,ymin,xmax,ymax
000000465822.jpg,500,375,chair,424.05,225.52,497.42,324.18
000000465822.jpg,500,375,chair,300.39,229.1,382.0,302.2
000000465822.jpg,500,375,chair,0.05,246.46,49.98,307.15
000000465822.jpg,500,375,person,226.01,168.17,270.28,253.6
000000465822.jpg,500,375,person,479.71,181.89,499.99,226.25
000000465836.jpg,500,375,person,152.53,126.46,218.26,318.59999999999997
000000465836.jpg,500,375,person,263.76,123.88,326.96999999999997,311.79999999999995
000000465836.jpg,500,375,person,215.43,122.98,272.86,308.89
000000465836.jpg,500,375,skis,213.73,305.57,271.37,346.07
000000465836.jpg,500,375,skis,158.51,313.3,205.88,353.53000000000003
000000465836.jpg,500,375,skis,272.88,287.67,373.15999999999997,350.59000000000003
000000465836.jpg,500,375,backpack,277.14,154.41,312.88,190.16
000000466085.jpg,480,640,sink,228.23,397.49,425.32,563.95
000000466125.jpg,427,640,umbrella,49.01,0.72,427.0,199.64
000000466125.jpg,427,640,person,7.31,202.24,259.49,639.79
000000466125.jpg,427,640,backpack,0.34,344.2,51.580000000000005,568.13
000000466125.jpg,427,640,chair,264.67,368.01,300.97,485.08
000000466125.jpg,427,640,dining table,282.52,319.66,365.29999999999995,424.52000000000004
000000466125.jpg,427,640,book,281.79,293.12,367.19000000000005,330.78
000000466125.jpg,427,640,person,291.46,72.09,426.21,193.3
000000466125.jpg,427,640,laptop,298.12,329.78,360.94,389.52
000000466125.jpg,427,640,person,320.58,305.86,427.0,639.54
000000466156.jpg,500,375,cat,185.65,85.6,353.57,202.88
000000466156.jpg,500,375,car,0.0,18.75,500.0,348.59
000000466156.jpg,500,375,car,239.33,31.87,263.22,45.8
000000466156.jpg,500,375,car,274.28,32.03,291.21,40.57
000000466156.jpg,500,375,car,0.0,13.89,11.3,24.57
000000466256.jpg,640,425,dining table,0.96,0.48,640.0,419.74
000000466256.jpg,640,425,fork,110.79,129.89,357.19,420.21999999999997
000000466256.jpg,640,425,carrot,314.78,58.32,484.53,96.19
000000466256.jpg,640,425,carrot,334.63,92.57,400.38,137.51
000000466256.jpg,640,425,carrot,381.89,90.6,438.96999999999997,184.44
000000466256.jpg,640,425,carrot,186.4,101.93,276.21000000000004,112.69000000000001
000000466256.jpg,640,425,carrot,236.97,72.47,262.61,102.03999999999999
000000466256.jpg,640,425,carrot,382.48,66.15,429.04,82.78
000000466256.jpg,640,425,carrot,373.82,23.31,424.90999999999997,36.32
000000466256.jpg,640,425,carrot,265.47,31.44,277.23,44.650000000000006
000000466256.jpg,640,425,carrot,265.45,43.49,293.26,69.22
000000466256.jpg,640,425,carrot,431.89,60.44,440.07,82.52
000000466339.jpg,359,640,cat,14.32,501.26,157.48999999999998,605.78
000000466416.jpg,640,425,clock,430.07,158.83,450.32,183.21
000000466416.jpg,640,425,clock,187.22,161.42,197.03,186.01
000000466416.jpg,640,425,car,480.29,403.8,495.93,410.13
000000466416.jpg,640,425,car,430.35,409.32,445.32000000000005,415.0
000000466416.jpg,640,425,car,507.54,410.51,522.28,419.31
000000466416.jpg,640,425,car,506.33,403.7,513.34,410.39
000000466416.jpg,640,425,car,564.89,406.07,586.1899999999999,417.21
000000466416.jpg,640,425,car,528.29,410.38,544.3199999999999,418.68
000000466416.jpg,640,425,car,510.15,406.93,520.29,410.97
000000466416.jpg,640,425,car,550.29,407.01,565.76,413.36
000000466416.jpg,640,425,car,529.8,400.37,540.16,405.93
000000466416.jpg,640,425,car,368.69,419.42,387.0,424.93
000000466416.jpg,640,425,car,363.19,416.46,376.06,423.93
000000466416.jpg,640,425,car,428.05,422.02,439.32,425.0
000000466567.jpg,480,640,donut,104.99,227.24,358.11,463.1
000000466602.jpg,480,640,skis,102.57,411.38,309.15999999999997,632.42
000000466602.jpg,480,640,person,0.0,51.04,244.97,640.0
000000466602.jpg,480,640,skis,192.02,550.65,480.0,640.0
000000466835.jpg,480,640,banana,171.67,54.21,355.39,429.18
000000466986.jpg,640,478,person,235.04,155.0,466.33,438.67
000000466986.jpg,640,478,person,0.29,310.2,104.49000000000001,478.0
000000466986.jpg,640,478,knife,114.8,370.73,144.28,428.15000000000003
000000466986.jpg,640,478,knife,75.67,373.6,92.06,420.59000000000003
000000466986.jpg,640,478,bowl,348.91,400.33,458.48,417.29999999999995
000000466986.jpg,640,478,microwave,0.0,152.26,151.65,336.67999999999995
000000466986.jpg,640,478,bowl,349.26,409.01,467.89,435.44
000000467176.jpg,640,428,tv,349.31,101.34,486.53999999999996,212.66
000000467176.jpg,640,428,person,268.7,221.29,406.89,423.78
000000467176.jpg,640,428,person,468.01,251.71,597.19,428.0
000000467176.jpg,640,428,person,17.11,190.52,185.85000000000002,428.0
000000467176.jpg,640,428,person,58.37,157.41,169.68,405.39
000000467176.jpg,640,428,person,17.64,218.13,52.49,288.23
000000467176.jpg,640,428,remote,158.02,213.94,167.64000000000001,233.17
000000467176.jpg,640,428,remote,223.83,233.02,245.35000000000002,240.72
000000467176.jpg,640,428,chair,0.0,229.22,37.47,317.23
000000467176.jpg,640,428,remote,28.37,283.57,39.0,295.98
000000467176.jpg,640,428,book,233.34,154.75,248.02,184.11
000000467176.jpg,640,428,person,378.71,158.02,389.53999999999996,172.42000000000002
000000467176.jpg,640,428,couch,566.75,290.83,640.0,427.25
000000467176.jpg,640,428,remote,503.62,243.58,518.52,255.99
000000467176.jpg,640,428,remote,514.99,269.36,532.02,280.79
000000467176.jpg,640,428,remote,209.46,228.51,224.24,240.42
000000467176.jpg,640,428,book,225.71,197.23,250.44,210.26
000000467176.jpg,640,428,book,233.26,222.77,256.75,232.59
000000467176.jpg,640,428,book,207.34,188.22,234.88,208.25
000000467176.jpg,640,428,book,239.79,118.97,245.25,131.93
000000467176.jpg,640,428,book,236.52,87.31,243.06,109.01
000000467176.jpg,640,428,book,221.72,89.32,225.71,110.05999999999999
000000467176.jpg,640,428,book,211.74,90.92,219.76000000000002,110.58
000000467176.jpg,640,428,book,247.74,85.47,253.48000000000002,109.91
000000467176.jpg,640,428,book,252.66,85.98,256.09,108.80000000000001
000000467176.jpg,640,428,book,241.08,87.52,248.91000000000003,108.46
000000467176.jpg,640,428,book,223.55,89.22,228.67000000000002,108.85
000000467176.jpg,640,428,cup,173.39,210.77,183.55999999999997,227.35000000000002
000000467176.jpg,640,428,book,150.15,97.41,157.72,108.57
000000467176.jpg,640,428,book,132.0,81.0,275.0,204.0
000000467315.jpg,640,426,chair,396.75,303.46,469.88,405.84
000000467315.jpg,640,426,chair,15.57,306.9,88.86000000000001,405.84999999999997
000000467315.jpg,640,426,person,206.64,101.29,253.42999999999998,186.69
000000467315.jpg,640,426,chair,1.11,337.48,68.6,420.47
000000467315.jpg,640,426,chair,423.3,335.17,507.31,426.0
000000467315.jpg,640,426,chair,149.47,285.17,306.47,327.76
000000467315.jpg,640,426,potted plant,101.53,98.35,446.97,378.66999999999996
000000467511.jpg,416,640,motorcycle,4.3,157.85,400.36,562.51
000000467511.jpg,416,640,person,275.34,55.8,377.58,535.81
000000467511.jpg,416,640,person,22.09,70.99,176.41,391.66
000000467511.jpg,416,640,traffic light,387.91,42.64,409.40000000000003,115.2
000000467511.jpg,416,640,traffic light,330.15,28.49,369.29999999999995,82.91
000000467511.jpg,416,640,traffic light,390.59,149.42,416.0,181.87
000000467776.jpg,640,427,cow,119.78,214.05,226.76,380.46000000000004
000000467776.jpg,640,427,cow,269.06,80.81,438.02,380.17
000000467776.jpg,640,427,sheep,121.97,76.12,144.37,87.60000000000001
000000467776.jpg,640,427,sheep,79.77,74.69,97.69,86.37
000000467776.jpg,640,427,sheep,95.98,76.75,110.30000000000001,85.28
000000467776.jpg,640,427,sheep,160.81,75.28,173.9,86.74000000000001
000000467776.jpg,640,427,sheep,37.93,76.63,50.14,84.6
000000467776.jpg,640,427,sheep,15.6,81.44,34.46,88.39999999999999
000000467848.jpg,640,480,truck,211.19,216.98,605.44,425.98
000000467848.jpg,640,480,truck,23.73,285.66,252.39999999999998,382.74
000000467848.jpg,640,480,person,579.89,298.48,631.0699999999999,415.86
000000468124.jpg,640,459,car,31.71,284.27,67.49000000000001,298.34
000000468124.jpg,640,459,bus,64.5,134.13,614.71,374.48
000000468124.jpg,640,459,person,59.62,281.49,65.72,289.16
000000468233.jpg,600,399,clock,121.94,186.5,197.26,269.89
000000468245.jpg,640,427,bed,66.21,222.62,539.27,422.20000000000005
000000468332.jpg,640,424,dining table,1.02,383.44,479.44,424.0
000000468332.jpg,640,424,car,219.46,32.62,254.20000000000002,43.33
000000468332.jpg,640,424,clock,204.11,171.81,215.10000000000002,183.74
000000468332.jpg,640,424,cake,300.96,382.8,479.18999999999994,424.0
000000468332.jpg,640,424,person,537.38,85.75,640.0,217.24
000000468332.jpg,640,424,person,180.08,153.4,447.82000000000005,391.6
000000468332.jpg,640,424,person,470.69,286.8,640.0,419.24
000000468332.jpg,640,424,person,421.43,106.29,549.14,383.87
000000468332.jpg,640,424,person,57.04,1.58,251.92999999999998,393.26
000000468332.jpg,640,424,person,50.14,59.45,63.11,95.84
000000468332.jpg,640,424,person,38.15,54.19,52.599999999999994,94.68
000000468332.jpg,640,424,person,19.32,62.2,40.08,94.72
000000468332.jpg,640,424,person,265.07,154.56,306.53999999999996,199.35
000000468332.jpg,640,424,bench,35.04,313.61,237.45999999999998,351.32
000000468332.jpg,640,424,person,322.47,102.26,405.05,235.87
000000468501.jpg,500,375,chair,306.16,126.15,327.21000000000004,192.56
000000468501.jpg,500,375,couch,412.96,209.52,500.0,297.67
000000468501.jpg,500,375,person,356.5,126.12,500.0,270.74
000000468501.jpg,500,375,person,218.26,76.69,329.49,369.94
000000468501.jpg,500,375,remote,125.82,153.13,135.67,161.51
000000468501.jpg,500,375,handbag,119.47,221.2,162.32999999999998,258.15999999999997
000000468501.jpg,500,375,chair,198.01,125.12,263.57,249.75
000000468501.jpg,500,375,person,129.76,80.4,258.13,317.63
000000468501.jpg,500,375,chair,256.17,176.98,277.6,229.57
000000468501.jpg,500,375,remote,244.47,75.04,256.36,87.55000000000001
000000468501.jpg,500,375,couch,383.88,147.23,500.0,232.79
000000468505.jpg,640,480,bottle,329.62,224.03,352.54,293.86
000000468505.jpg,640,480,bottle,318.69,211.11,337.67,279.86
000000468505.jpg,640,480,dining table,136.22,255.14,437.84000000000003,447.57
000000468505.jpg,640,480,person,121.34,53.89,439.19000000000005,249.32999999999998
000000468505.jpg,640,480,cup,246.29,236.11,280.67,296.28000000000003
000000468505.jpg,640,480,hot dog,250.26,298.08,298.96,341.37
000000468505.jpg,640,480,bicycle,330.93,90.46,481.22,166.79
000000468505.jpg,640,480,hot dog,366.94,293.51,415.33,314.74
000000468505.jpg,640,480,hot dog,420.53,257.17,434.09,280.55
000000468505.jpg,640,480,couch,3.74,152.98,637.09,472.15
000000468505.jpg,640,480,cup,264.41,196.37,289.12,230.64000000000001
000000468505.jpg,640,480,hot dog,169.16,222.81,214.5,246.91
000000468505.jpg,640,480,hot dog,147.14,283.0,186.92,316.2
000000468505.jpg,640,480,hot dog,350.32,220.96,379.71999999999997,248.78
000000468577.jpg,612,612,bed,2.75,101.35,610.62,490.55999999999995
000000468577.jpg,612,612,person,90.97,263.96,467.27,450.03999999999996
000000468632.jpg,640,479,person,74.79,196.99,190.58,409.84000000000003
000000468632.jpg,640,479,person,64.99,179.22,146.95999999999998,390.0
000000468632.jpg,640,479,person,292.13,140.69,417.78,410.26
000000468632.jpg,640,479,person,476.85,189.45,582.33,423.03
000000468632.jpg,640,479,frisbee,292.23,62.79,327.38,77.78999999999999
000000468925.jpg,640,480,sandwich,1.08,110.09,472.45,443.4
000000468925.jpg,640,480,banana,57.95,210.13,238.29000000000002,339.04999999999995
000000468925.jpg,640,480,banana,297.05,148.2,434.43,271.88
000000468925.jpg,640,480,banana,45.01,114.48,320.15999999999997,268.74
000000468925.jpg,640,480,spoon,531.49,67.67,574.53,95.16
000000468925.jpg,640,480,cup,0.0,1.25,92.26,118.44
000000468925.jpg,640,480,knife,505.4,66.05,540.04,108.9
000000468954.jpg,640,427,couch,70.86,55.68,640.0,422.86
000000468954.jpg,640,427,person,0.96,0.0,323.59999999999997,421.83
000000468954.jpg,640,427,person,92.32,3.37,623.19,422.67
000000468954.jpg,640,427,remote,350.25,319.0,488.08000000000004,367.87
000000468954.jpg,640,427,remote,440.92,372.34,481.47,410.96
000000468954.jpg,640,427,remote,323.29,124.44,360.1,150.78
000000468954.jpg,640,427,remote,331.44,327.45,363.53,370.02
000000468965.jpg,640,480,tie,379.95,236.65,405.28999999999996,338.16
000000468965.jpg,640,480,person,223.78,78.7,371.89,473.3
000000468965.jpg,640,480,person,350.56,177.98,461.65999999999997,474.61
000000468965.jpg,640,480,person,98.79,166.09,177.18,425.95000000000005
000000468965.jpg,640,480,person,78.03,196.49,110.85,306.75
000000468965.jpg,640,480,person,0.15,244.45,37.61,368.86
000000468965.jpg,640,480,kite,9.21,86.06,117.89000000000001,169.62
000000468965.jpg,640,480,kite,332.22,250.25,472.45000000000005,322.52
000000468965.jpg,640,480,person,26.0,196.27,54.870000000000005,252.02
000000468965.jpg,640,480,person,6.62,192.52,33.76,249.21
000000468965.jpg,640,480,person,0.0,192.38,17.7,250.78
000000468965.jpg,640,480,tie,266.8,205.42,295.84000000000003,210.76
000000468965.jpg,640,480,tie,128.3,231.63,140.49,239.09
000000468965.jpg,640,480,person,624.87,210.07,640.0,412.75
000000468965.jpg,640,480,person,442.96,197.66,461.15,229.22
000000469067.jpg,640,480,cat,292.76,244.66,555.52,472.24
000000469067.jpg,640,480,person,0.0,184.8,557.32,473.66
000000469067.jpg,640,480,bed,1.08,167.19,640.0,472.45
000000469067.jpg,640,480,cell phone,515.09,418.44,561.44,472.9
000000469067.jpg,640,480,remote,513.73,416.79,561.09,474.72
000000469174.jpg,640,460,airplane,254.07,71.04,478.36,139.13
000000469192.jpg,640,480,truck,176.9,225.26,637.48,409.71
000000469192.jpg,640,480,person,97.01,283.81,103.23,300.62
000000469192.jpg,640,480,kite,389.05,105.93,431.84000000000003,132.21
000000469192.jpg,640,480,kite,47.24,40.35,61.86,52.29
000000469192.jpg,640,480,kite,508.69,50.06,549.5,70.32000000000001
000000469192.jpg,640,480,kite,372.14,151.78,383.81,163.78
000000469192.jpg,640,480,kite,550.2,220.59,558.2900000000001,227.34
000000469192.jpg,640,480,kite,547.96,240.43,558.26,247.77
000000469192.jpg,640,480,kite,341.72,190.08,358.45000000000005,211.54000000000002
000000469192.jpg,640,480,kite,520.92,141.55,549.81,185.20000000000002
000000469192.jpg,640,480,kite,491.98,80.39,575.85,171.75
000000469192.jpg,640,480,kite,613.74,221.96,621.62,229.18
000000469192.jpg,640,480,kite,631.65,201.75,640.0,215.34
000000469192.jpg,640,480,person,70.46,289.18,76.83999999999999,299.1
000000469192.jpg,640,480,kite,545.98,135.85,570.74,160.67
000000469192.jpg,640,480,kite,38.0,154.0,582.0,300.0
000000469246.jpg,640,480,train,114.08,32.29,640.0,445.56
000000469246.jpg,640,480,person,147.27,236.05,180.17000000000002,301.46000000000004
000000469246.jpg,640,480,person,182.43,235.31,197.5,269.43
000000469246.jpg,640,480,person,112.0,238.12,120.32,254.27
000000469246.jpg,640,480,person,171.12,231.82,181.23000000000002,269.44
000000469246.jpg,640,480,person,131.55,242.76,135.19,252.07
000000469246.jpg,640,480,suitcase,137.04,282.68,153.98999999999998,302.91
000000469246.jpg,640,480,person,125.16,241.13,127.95,251.54999999999998
000000469246.jpg,640,480,person,120.52,238.67,125.13,253.20999999999998
000000469652.jpg,640,439,giraffe,0.0,29.56,572.57,439.0
000000469828.jpg,640,480,person,132.62,251.71,213.8,324.18
000000469828.jpg,640,480,skis,144.54,306.61,225.44,328.18
000000470121.jpg,640,480,bottle,1.08,2.16,131.60000000000002,222.2
000000470121.jpg,640,480,dining table,2.26,19.98,640.0,471.75
000000470121.jpg,640,480,bowl,53.93,281.53,228.67000000000002,417.43999999999994
000000470121.jpg,640,480,bowl,534.55,284.6,640.0,424.32000000000005
000000470121.jpg,640,480,cake,447.59,168.57,583.96,284.08
000000470121.jpg,640,480,cake,153.63,178.97,254.68,289.99
000000470121.jpg,640,480,cake,371.44,55.52,439.82,112.77000000000001
000000470121.jpg,640,480,cake,418.52,333.3,506.96999999999997,434.70000000000005
000000470121.jpg,640,480,cake,167.68,65.57,233.29000000000002,125.53999999999999
000000470121.jpg,640,480,cake,212.14,17.79,276.33,59.76
000000470121.jpg,640,480,cake,300.29,45.89,348.85,81.03
000000470121.jpg,640,480,cake,278.45,194.72,334.09,267.25
000000470121.jpg,640,480,cake,333.54,176.4,391.52000000000004,249.87
000000470173.jpg,446,640,bicycle,226.43,173.9,298.8,219.26
000000470173.jpg,446,640,bicycle,211.32,173.09,260.48,214.55
000000470773.jpg,640,480,person,122.97,0.07,285.84000000000003,217.95999999999998
000000470773.jpg,640,480,spoon,140.25,307.44,194.11,349.51
000000470773.jpg,640,480,spoon,252.45,294.7,292.78999999999996,348.49
000000470773.jpg,640,480,spoon,197.57,308.05,241.76,346.68
000000470773.jpg,640,480,knife,203.24,373.54,278.21000000000004,426.99
000000470773.jpg,640,480,spoon,343.85,310.95,382.85,353.16999999999996
000000470773.jpg,640,480,bowl,283.86,321.45,334.32,367.46999999999997
000000470773.jpg,640,480,bowl,231.76,321.22,287.15999999999997,364.42
000000470773.jpg,640,480,bowl,335.21,323.73,382.95,366.97
000000470773.jpg,640,480,bowl,334.16,354.44,392.06,423.22
000000470773.jpg,640,480,bowl,223.43,344.85,288.9,417.84000000000003
000000470773.jpg,640,480,bowl,102.51,353.31,180.24,415.38
000000470773.jpg,640,480,bowl,178.08,317.3,240.61,364.94
000000470773.jpg,640,480,potted plant,255.5,2.0,381.0,180.5
000000470773.jpg,640,480,knife,80.19,383.01,157.14,418.95
000000470773.jpg,640,480,knife,5.41,380.01,90.0,418.40999999999997
000000470773.jpg,640,480,knife,139.62,380.77,209.94,425.07
000000470773.jpg,640,480,knife,303.89,357.94,378.78999999999996,399.22
000000470773.jpg,640,480,knife,367.15,168.06,407.60999999999996,194.13
000000470773.jpg,640,480,spoon,340.82,394.07,363.48,427.77
000000470773.jpg,640,480,spoon,294.98,304.32,336.1,348.4
000000470773.jpg,640,480,spoon,138.5,377.78,211.56,426.48999999999995
000000470773.jpg,640,480,bowl,126.1,318.87,182.62,364.55
000000470773.jpg,640,480,bowl,277.87,354.46,339.8,422.33
000000470773.jpg,640,480,donut,481.35,283.79,513.87,311.96000000000004
000000470773.jpg,640,480,donut,506.86,318.39,542.85,351.31
000000470773.jpg,640,480,donut,443.07,189.51,473.65999999999997,215.42
000000470773.jpg,640,480,donut,476.24,313.66,508.21000000000004,340.8
000000470773.jpg,640,480,donut,513.01,292.2,546.05,319.8
000000470773.jpg,640,480,donut,487.64,119.06,503.86,135.28
000000470773.jpg,640,480,cup,89.77,160.83,162.07999999999998,253.09000000000003
000000470773.jpg,640,480,bowl,32.0,331.0,137.0,414.0
000000470779.jpg,640,479,person,418.59,37.22,543.73,410.49
000000470779.jpg,640,479,person,352.07,45.95,444.24,399.4
000000470779.jpg,640,479,person,256.18,54.9,403.65,382.12
000000470779.jpg,640,479,person,61.36,102.26,170.07,392.89
000000470779.jpg,640,479,person,105.86,70.53,354.58,401.23
000000470779.jpg,640,479,skis,76.91,369.15,193.76999999999998,473.74
000000470779.jpg,640,479,backpack,95.51,143.03,113.63000000000001,190.86
000000470779.jpg,640,479,snowboard,347.13,362.91,450.82,451.95000000000005
000000470779.jpg,640,479,skis,431.34,391.48,584.0999999999999,476.79
000000470779.jpg,640,479,skis,171.61,386.95,320.84000000000003,479.0
000000470924.jpg,640,480,car,474.56,40.19,515.66,74.16999999999999
000000470924.jpg,640,480,chair,0.16,229.88,122.14999999999999,478.85
000000470924.jpg,640,480,chair,330.44,136.39,352.5,182.79999999999998
000000470924.jpg,640,480,chair,578.91,270.51,640.0,480.0
000000470924.jpg,640,480,chair,317.94,69.77,364.12,101.72
000000470924.jpg,640,480,chair,151.51,47.07,212.6,133.34
000000470924.jpg,640,480,chair,32.2,86.01,87.06,116.49000000000001
000000470924.jpg,640,480,chair,0.0,55.59,33.11,114.63
000000470924.jpg,640,480,chair,55.05,33.16,88.18,50.03999999999999
000000470924.jpg,640,480,chair,16.51,30.83,47.13,45.97
000000470924.jpg,640,480,dining table,110.02,153.17,510.2,473.53
000000470924.jpg,640,480,wine glass,297.72,154.49,318.23,214.23000000000002
000000470924.jpg,640,480,cup,327.56,193.04,349.32,253.0
000000470924.jpg,640,480,cup,238.01,241.55,265.46999999999997,317.84000000000003
000000470924.jpg,640,480,cup,333.87,302.64,422.31,431.0
000000470924.jpg,640,480,fork,205.68,441.99,311.53,474.22
000000470924.jpg,640,480,fork,367.26,312.34,408.64,333.03
000000470924.jpg,640,480,knife,209.52,425.63,329.22,459.63
000000470924.jpg,640,480,knife,367.41,297.34,410.78000000000003,316.45
000000470924.jpg,640,480,knife,182.18,274.84,213.18,318.87
000000470924.jpg,640,480,knife,366.56,246.4,399.44,282.02
000000470924.jpg,640,480,pizza,166.96,347.76,216.67000000000002,388.49
000000470924.jpg,640,480,pizza,263.89,249.29,347.15,294.13
000000470924.jpg,640,480,pizza,197.39,224.36,284.76,253.48000000000002
000000470924.jpg,640,480,pizza,295.6,327.81,340.25,357.5
000000470924.jpg,640,480,pizza,188.79,300.9,225.51,319.26
000000470924.jpg,640,480,car,556.39,28.54,611.4399999999999,53.41
000000470924.jpg,640,480,car,499.26,17.55,640.0,61.91
000000470924.jpg,640,480,person,246.94,79.56,354.99,217.08
000000470924.jpg,640,480,person,344.98,78.39,478.21000000000004,294.98
000000470924.jpg,640,480,person,403.42,117.57,627.78,480.0
000000470924.jpg,640,480,person,287.77,18.86,374.51,100.95
000000470924.jpg,640,480,person,158.05,6.69,220.74,115.28
000000470924.jpg,640,480,person,215.79,3.98,275.59,120.96000000000001
000000470924.jpg,640,480,person,19.29,113.12,224.29999999999998,443.19
000000470924.jpg,640,480,person,204.46,3.92,240.61,50.870000000000005
000000470924.jpg,640,480,person,287.55,14.41,329.40000000000003,67.79
000000470924.jpg,640,480,person,300.01,3.71,305.99,19.26
000000470924.jpg,640,480,person,392.02,6.05,396.53,20.34
000000470924.jpg,640,480,car,399.52,46.38,424.72999999999996,67.39
000000470924.jpg,640,480,car,390.62,36.29,411.09000000000003,52.09
000000470924.jpg,640,480,cup,296.57,156.15,317.57,212.15
000000470924.jpg,640,480,cup,282.42,68.02,292.67,77.28999999999999
000000470924.jpg,640,480,chair,55.37,58.95,82.03999999999999,88.11
000000470924.jpg,640,480,chair,232.35,38.59,278.8,127.61
000000470924.jpg,640,480,person,138.6,7.71,174.32999999999998,71.64999999999999
000000470924.jpg,640,480,pizza,211.43,343.58,283.28,413.90999999999997
000000470924.jpg,640,480,pizza,360.26,229.22,388.44,251.26
000000470924.jpg,640,480,pizza,133.61,391.43,206.76000000000002,435.83
000000470924.jpg,640,480,chair,79.26,121.94,107.39,189.88
000000470924.jpg,640,480,person,586.1,9.92,591.96,19.9
000000470924.jpg,640,480,wine glass,385.51,334.21,424.21,431.88
000000470924.jpg,640,480,chair,129.51,33.34,142.82,72.31
000000470924.jpg,640,480,dining table,0.26,41.39,89.89,68.23
000000470924.jpg,640,480,dining table,1.9,111.36,118.16000000000001,220.82999999999998
000000470924.jpg,640,480,person,323.0,8.0,336.0,16.0
000000470952.jpg,428,640,person,106.67,32.86,317.12,589.26
000000470952.jpg,428,640,person,252.25,37.48,380.53999999999996,399.28000000000003
000000470952.jpg,428,640,person,359.55,86.29,405.57,277.57
000000470952.jpg,428,640,person,112.65,111.13,132.89000000000001,167.64
000000470952.jpg,428,640,person,24.22,108.5,47.17,180.61
000000470952.jpg,428,640,skis,194.57,492.06,355.38,640.0
000000470952.jpg,428,640,skis,265.37,357.79,398.02,425.39
000000470952.jpg,428,640,person,0.0,107.34,27.12,182.42000000000002
000000470952.jpg,428,640,person,375.5,75.07,428.0,320.83
000000470952.jpg,428,640,person,363.64,88.97,398.56,130.01999999999998
000000470952.jpg,428,640,skis,346.37,311.37,428.0,319.67
000000470952.jpg,428,640,skis,116.44,358.45,166.57,385.18
000000471023.jpg,640,426,train,566.72,62.89,640.0,413.26
000000471023.jpg,640,426,person,152.33,224.85,181.87,263.59
000000471023.jpg,640,426,person,216.31,228.67,239.05,259.24
000000471023.jpg,640,426,person,296.07,215.74,307.9,262.85
000000471023.jpg,640,426,person,312.92,210.24,332.92,250.24
000000471023.jpg,640,426,person,337.55,207.21,348.74,237.11
000000471023.jpg,640,426,person,372.01,202.67,378.71999999999997,233.69
000000471023.jpg,640,426,person,387.06,205.45,393.28000000000003,228.41
000000471023.jpg,640,426,person,272.55,217.47,286.47,260.98
000000471023.jpg,640,426,chair,603.59,229.47,640.0,372.15
000000471023.jpg,640,426,person,212.91,221.92,224.13,255.29
000000471023.jpg,640,426,person,251.94,234.35,267.71,275.35
000000471023.jpg,640,426,person,196.23,222.03,210.57,247.84
000000471023.jpg,640,426,chair,599.07,202.16,640.0,232.35
000000471023.jpg,640,426,chair,600.61,207.26,640.0,270.07
000000471023.jpg,640,426,chair,589.62,201.57,622.51,268.4
000000471023.jpg,640,426,person,589.91,149.08,640.0,209.25
000000471023.jpg,640,426,person,258.36,218.43,274.88,244.17000000000002
000000471087.jpg,409,500,tie,131.17,261.88,208.51999999999998,493.95
000000471087.jpg,409,500,person,14.57,27.04,409.0,492.28000000000003
000000471450.jpg,640,480,bear,451.39,305.3,532.87,372.29
000000471450.jpg,640,480,bear,68.35,288.26,140.18,325.03
000000471450.jpg,640,480,bear,109.21,245.57,170.55,286.78
000000471567.jpg,640,480,person,552.68,399.71,561.13,426.42999999999995
000000471567.jpg,640,480,giraffe,161.07,118.22,444.56,336.21000000000004
000000471567.jpg,640,480,person,60.55,366.36,67.00999999999999,378.64
000000471567.jpg,640,480,person,299.14,372.22,304.93,380.63000000000005
000000471756.jpg,640,427,person,275.48,137.74,637.29,314.97
000000471756.jpg,640,427,surfboard,261.66,284.67,539.04,327.02000000000004
000000471789.jpg,640,480,dog,484.13,428.39,516.13,454.19
000000471789.jpg,640,480,person,375.49,314.54,396.54,366.04
000000471789.jpg,640,480,person,368.12,273.36,387.17,326.98
000000471789.jpg,640,480,frisbee,368.11,289.81,376.23,301.6
000000471789.jpg,640,480,kite,320.6,40.11,419.06,69.87
000000471789.jpg,640,480,person,266.09,241.26,282.34,262.34999999999997
000000471789.jpg,640,480,person,242.58,245.39,251.47000000000003,257.93
000000471789.jpg,640,480,person,216.37,235.26,221.79,246.60999999999999
000000471789.jpg,640,480,person,208.72,233.4,216.48,243.22
000000471789.jpg,640,480,person,504.87,386.75,521.96,449.96
000000471789.jpg,640,480,person,239.53,245.56,244.48,255.27
000000471789.jpg,640,480,person,120.67,355.07,132.96,373.56
000000471789.jpg,640,480,person,56.59,320.73,66.92,349.46000000000004
000000471789.jpg,640,480,person,446.55,392.94,469.01,451.96
000000471789.jpg,640,480,person,256.05,243.75,264.79,260.05
000000471869.jpg,413,500,couch,0.0,2.15,413.0,493.54999999999995
000000471869.jpg,413,500,teddy bear,0.0,35.96,362.92,487.64
000000471869.jpg,413,500,tie,127.52,229.41,236.01999999999998,305.48
000000471893.jpg,640,442,dining table,79.13,277.28,494.7,442.0
000000471893.jpg,640,442,person,444.98,33.03,638.6700000000001,436.28999999999996
000000471893.jpg,640,442,person,13.32,138.32,141.15,441.09
000000471893.jpg,640,442,remote,473.34,200.0,518.86,223.05
000000471893.jpg,640,442,remote,29.59,307.12,71.51,321.48
000000471893.jpg,640,442,chair,120.08,208.24,177.55,305.99
000000471893.jpg,640,442,chair,143.99,207.95,229.62,308.07
